;id;lat;lon;x;y;min_db;max_db;station_type
4827;48819;18.680877307692306;54.349538279027904;6544143.016184853;6024519.166460679;75.0;80.0;2
4828;48820;18.525492692307694;54.349538279027904;6534113.517432589;6024519.166460679;60.0;65.0;2
4829;48821;18.619338846153845;54.349538279027904;6540170.937471085;6024519.166460679;65.0;70.0;2
4830;48822;18.687031153846153;54.349538279027904;6544540.22405623;6024519.166460679;75.0;80.0;2
4831;48823;18.576261923076924;54.349538279027904;6537390.482371448;6024519.166460679;60.0;65.0;2
4832;48824;18.685492692307694;54.349538279027904;6544440.9220883865;6024519.166460679;75.0;80.0;2
4833;48825;18.688569615384615;54.349538279027904;6544639.526024074;6024519.166460679;75.0;80.0;2
4834;48826;18.63164653846154;54.349538279027904;6540965.353213839;6024519.166460679;60.0;65.0;2
4835;48827;18.62549269230769;54.349538279027904;6540568.145342463;6024519.166460679;65.0;70.0;2
4836;48828;18.57472346153846;54.349538279027904;6537291.180403604;6024519.166460679;55.0;60.0;2
4837;48829;18.68395423076923;54.349538279027904;6544341.620120542;6024519.166460679;75.0;80.0;2
4838;48830;18.68241576923077;54.349538279027904;6544242.318152698;6024519.166460679;75.0;80.0;2
4839;48832;18.693185;54.349538279027904;6544937.431927607;6024519.166460679;75.0;80.0;2
4840;48833;18.61472346153846;54.349538279027904;6539873.031567553;6024519.166460679;60.0;65.0;2
4841;48834;18.690108076923078;54.349538279027904;6544738.827991919;6024519.166460679;75.0;80.0;2
4842;48836;18.62395423076923;54.349538279027904;6540468.843374618;6024519.166460679;60.0;65.0;2
4843;48837;18.691646538461537;54.349538279027904;6544838.129959763;6024519.166460679;75.0;80.0;2
4844;48838;18.630108076923076;54.349538279027904;6540866.051245995;6024519.166460679;65.0;70.0;2
4845;48839;18.57164653846154;54.349538279027904;6537092.576467915;6024519.166460679;55.0;60.0;2
4846;48840;18.610108076923076;54.349538279027904;6539575.12566402;6024519.166460679;60.0;65.0;2
4847;48841;18.596261923076923;54.349538279027904;6538681.4079534225;6024519.166460679;55.0;60.0;2
4848;48843;18.570108076923077;54.349538279027904;6536993.274500071;6024519.166460679;55.0;60.0;2
4849;48844;18.553185;54.349538279027904;6535900.952853785;6024519.166460679;60.0;65.0;2
4850;48846;18.508569615384616;54.349538279027904;6533021.195786303;6024519.166460679;55.0;60.0;2
4851;48847;18.679338846153847;54.349538279027904;6544043.714217009;6024519.166460679;70.0;75.0;2
4852;48848;18.633185;54.349538279027904;6541064.655181684;6024519.166460679;55.0;60.0;2
4853;48849;18.597800384615386;54.349538279027904;6538780.709921267;6024519.166460679;60.0;65.0;2
4854;48850;18.694723461538462;54.349538279027904;6545036.733895452;6024519.166460679;75.0;80.0;2
4855;48851;18.63472346153846;54.349538279027904;6541163.957149527;6024519.166460679;60.0;65.0;2
4856;48857;18.50549269230769;54.349538279027904;6532822.591850615;6024519.166460679;55.0;60.0;2
4857;48858;18.717800384615384;54.349538279027904;6546526.2634131145;6024519.166460679;80.0;200.0;2
4858;48867;18.528569615384615;54.349538279027904;6534312.121368278;6024519.166460679;55.0;60.0;2
4859;48869;18.599338846153845;54.349538279027904;6538880.011889111;6024519.166460679;60.0;65.0;2
4860;48876;18.60395423076923;54.349538279027904;6539177.917792643;6024519.166460679;55.0;60.0;2
4861;48880;18.643954230769232;54.349538279027904;6541759.768956593;6024519.166460679;65.0;70.0;2
4862;48881;18.62241576923077;54.349538279027904;6540369.541406774;6024519.166460679;60.0;65.0;2
4863;48885;18.580877307692308;54.349538279027904;6537688.388274981;6024519.166460679;55.0;60.0;2
4864;48890;18.533185;54.349538279027904;6534610.02727181;6024519.166460679;55.0;60.0;2
4865;48891;18.699338846153847;54.349538279027904;6545334.639798984;6024519.166460679;70.0;75.0;2
4866;48892;18.64241576923077;54.349538279027904;6541660.466988749;6024519.166460679;60.0;65.0;2
4867;48893;18.639338846153848;54.349538279027904;6541461.86305306;6024519.166460679;60.0;65.0;2
4868;48895;18.70087730769231;54.349538279027904;6545433.941766828;6024519.166460679;70.0;75.0;2
4869;48905;18.530108076923078;54.349538279027904;6534411.423336122;6024519.166460679;55.0;60.0;2
4870;48910;18.640877307692307;54.349538279027904;6541561.1650209045;6024519.166460679;60.0;65.0;2
4871;48932;18.673185;54.349538279027904;6543646.5063456325;6024519.166460679;65.0;70.0;2
4872;48933;18.55164653846154;54.349538279027904;6535801.6508859405;6024519.166460679;55.0;60.0;2
4873;48938;18.671646538461538;54.349538279027904;6543547.204377788;6024519.166460679;70.0;75.0;2
4874;48942;18.69626192307692;54.349538279027904;6545136.035863295;6024519.166460679;65.0;70.0;2
4875;48956;18.660877307692306;54.349538279027904;6542852.0906028785;6024519.166460679;55.0;60.0;2
4876;48991;18.716261923076924;54.349538279027904;6546426.96144527;6024519.166460679;60.0;65.0;2
4877;48994;18.707031153846152;54.349538279027904;6545831.149638205;6024519.166460679;60.0;65.0;2
4878;49000;18.66241576923077;54.349538279027904;6542951.392570723;6024519.166460679;55.0;60.0;2
4879;49002;18.556261923076924;54.349538279027904;6536099.556789474;6024519.166460679;55.0;60.0;2
4880;49010;18.702415769230768;54.349538279027904;6545533.243734673;6024519.166460679;60.0;65.0;2
4881;49017;18.708569615384615;54.349538279027904;6545930.451606049;6024519.166460679;60.0;65.0;2
4882;49020;18.719338846153846;54.349538279027904;6546625.565380959;6024519.166460679;60.0;65.0;2
4883;49028;18.519338846153847;54.3486381890189;6533716.309561213;6024419.022837236;80.0;200.0;2
4884;49029;18.70395423076923;54.349538279027904;6545632.545702516;6024519.166460679;55.0;60.0;2
4885;49040;18.697800384615384;54.349538279027904;6545235.33783114;6024519.166460679;55.0;60.0;2
4886;49048;18.52241576923077;54.3486381890189;6533914.913496901;6024419.022837236;75.0;80.0;2
4887;49060;18.714723461538462;54.349538279027904;6546327.659477426;6024519.166460679;55.0;60.0;2
4888;49064;18.713185;54.349538279027904;6546228.357509581;6024519.166460679;55.0;60.0;2
4889;49071;18.711646538461537;54.349538279027904;6546129.055541737;6024519.166460679;55.0;60.0;2
4890;49072;18.722415769230768;54.349538279027904;6546824.169316647;6024519.166460679;55.0;60.0;2
4891;49074;18.72087730769231;54.349538279027904;6546724.867348803;6024519.166460679;55.0;60.0;2
4892;49075;18.52395423076923;54.3486381890189;6534014.215464746;6024419.022837236;75.0;80.0;2
4893;49082;18.517800384615384;54.3486381890189;6533617.007593368;6024419.022837236;65.0;70.0;2
4894;49083;18.637800384615385;54.3486381890189;6541362.561085216;6024419.022837236;80.0;200.0;2
4895;49084;18.520877307692306;54.3486381890189;6533815.611529057;6024419.022837236;70.0;75.0;2
4896;49086;18.813185;54.349538279027904;6552682.985419455;6024519.166460679;60.0;65.0;2
4897;49087;18.525492692307694;54.3486381890189;6534113.517432589;6024419.022837236;70.0;75.0;2
4898;49088;18.779338846153845;54.349538279027904;6550498.342126883;6024519.166460679;55.0;60.0;2
4899;49089;18.57472346153846;54.3486381890189;6537291.180403604;6024419.022837236;70.0;75.0;2
4900;49091;18.513185;54.3486381890189;6533319.101689836;6024419.022837236;60.0;65.0;2
4901;49093;18.527031153846153;54.3486381890189;6534212.819400433;6024419.022837236;65.0;70.0;2
4902;49094;18.511646538461537;54.3486381890189;6533219.799721992;6024419.022837236;65.0;70.0;2
4903;49096;18.639338846153848;54.3486381890189;6541461.86305306;6024419.022837236;75.0;80.0;2
4904;49097;18.647031153846154;54.3486381890189;6541958.372892281;6024419.022837236;75.0;80.0;2
4905;49098;18.51626192307692;54.3486381890189;6533517.705625524;6024419.022837236;65.0;70.0;2
4906;49099;18.64241576923077;54.3486381890189;6541660.466988749;6024419.022837236;75.0;80.0;2
4907;49101;18.55164653846154;54.3486381890189;6535801.6508859405;6024419.022837236;65.0;70.0;2
4908;49102;18.640877307692307;54.3486381890189;6541561.1650209045;6024419.022837236;70.0;75.0;2
4909;49104;18.636261923076923;54.3486381890189;6541263.259117371;6024419.022837236;70.0;75.0;2
4910;49106;18.671646538461538;54.3486381890189;6543547.204377788;6024419.022837236;75.0;80.0;2
4911;49107;18.514723461538463;54.3486381890189;6533418.40365768;6024419.022837236;60.0;65.0;2
4912;49108;18.550108076923078;54.3486381890189;6535702.348918096;6024419.022837236;55.0;60.0;2
4913;49109;18.530108076923078;54.3486381890189;6534411.423336122;6024419.022837236;60.0;65.0;2
4914;49112;18.508569615384616;54.3486381890189;6533021.195786303;6024419.022837236;55.0;60.0;2
4915;49113;18.643954230769232;54.3486381890189;6541759.768956593;6024419.022837236;70.0;75.0;2
4916;49114;18.61472346153846;54.3486381890189;6539873.031567553;6024419.022837236;65.0;70.0;2
4917;49116;18.531646538461537;54.3486381890189;6534510.725303967;6024419.022837236;55.0;60.0;2
4918;49118;18.613185;54.3486381890189;6539773.729599709;6024419.022837236;65.0;70.0;2
4919;49119;18.507031153846153;54.3486381890189;6532921.893818459;6024419.022837236;55.0;60.0;2
4920;49120;18.528569615384615;54.3486381890189;6534312.121368278;6024419.022837236;60.0;65.0;2
4921;49121;18.616261923076923;54.3486381890189;6539972.333535397;6024419.022837236;65.0;70.0;2
4922;49123;18.66241576923077;54.3486381890189;6542951.392570723;6024419.022837236;65.0;70.0;2
4923;49124;18.57164653846154;54.3486381890189;6537092.576467915;6024419.022837236;55.0;60.0;2
4924;49125;18.60395423076923;54.3486381890189;6539177.917792643;6024419.022837236;65.0;70.0;2
4925;49126;18.567031153846155;54.3486381890189;6536794.670564383;6024419.022837236;55.0;60.0;2
4926;49127;18.627031153846154;54.3486381890189;6540667.447310306;6024419.022837236;60.0;65.0;2
4927;49129;18.60241576923077;54.3486381890189;6539078.615824799;6024419.022837236;60.0;65.0;2
4928;49130;18.628569615384617;54.3486381890189;6540766.7492781505;6024419.022837236;55.0;60.0;2
4929;49134;18.607031153846155;54.3486381890189;6539376.521728332;6024419.022837236;55.0;60.0;2
4930;49135;18.673185;54.3486381890189;6543646.5063456325;6024419.022837236;70.0;75.0;2
4931;49136;18.62395423076923;54.3486381890189;6540468.843374618;6024419.022837236;60.0;65.0;2
4932;49138;18.51010807692308;54.3486381890189;6533120.497754147;6024419.022837236;55.0;60.0;2
4933;49139;18.568569615384614;54.3486381890189;6536893.972532227;6024419.022837236;55.0;60.0;2
4934;49145;18.719338846153846;54.3486381890189;6546625.565380959;6024419.022837236;75.0;80.0;2
4935;49148;18.63472346153846;54.3486381890189;6541163.957149527;6024419.022837236;60.0;65.0;2
4936;49149;18.599338846153845;54.3486381890189;6538880.011889111;6024419.022837236;55.0;60.0;2
4937;49150;18.68395423076923;54.3486381890189;6544341.620120542;6024419.022837236;70.0;75.0;2
4938;49153;18.608569615384614;54.3486381890189;6539475.823696176;6024419.022837236;65.0;70.0;2
4939;49155;18.58395423076923;54.3486381890189;6537886.9922106685;6024419.022837236;55.0;60.0;2
4940;49156;18.617800384615386;54.3486381890189;6540071.635503242;6024419.022837236;60.0;65.0;2
4941;49160;18.64549269230769;54.3486381890189;6541859.070924437;6024419.022837236;60.0;65.0;2
4942;49164;18.62549269230769;54.3486381890189;6540568.145342463;6024419.022837236;65.0;70.0;2
4943;49168;18.61164653846154;54.3486381890189;6539674.427631864;6024419.022837236;55.0;60.0;2
4944;49180;18.648569615384616;54.3486381890189;6542057.674860125;6024419.022837236;60.0;65.0;2
4945;49186;18.605492692307692;54.3486381890189;6539277.219760488;6024419.022837236;55.0;60.0;2
4946;49189;18.685492692307694;54.3486381890189;6544440.9220883865;6024419.022837236;65.0;70.0;2
4947;49191;18.668569615384616;54.3486381890189;6543348.6004421;6024419.022837236;65.0;70.0;2
4948;49194;18.67010807692308;54.3486381890189;6543447.902409945;6024419.022837236;65.0;70.0;2
4949;49195;18.690108076923078;54.3486381890189;6544738.827991919;6024419.022837236;65.0;70.0;2
4950;49197;18.600877307692308;54.3486381890189;6538979.313856956;6024419.022837236;55.0;60.0;2
4951;49205;18.619338846153845;54.3486381890189;6540170.937471085;6024419.022837236;60.0;65.0;2
4952;49210;18.679338846153847;54.3486381890189;6544043.714217009;6024419.022837236;60.0;65.0;2
4953;49213;18.694723461538462;54.3486381890189;6545036.733895452;6024419.022837236;65.0;70.0;2
4954;49220;18.677800384615384;54.3486381890189;6543944.412249165;6024419.022837236;60.0;65.0;2
4955;49222;18.717800384615384;54.3486381890189;6546526.2634131145;6024419.022837236;65.0;70.0;2
4956;49224;18.674723461538463;54.3486381890189;6543745.808313477;6024419.022837236;60.0;65.0;2
4957;49232;18.651646538461538;54.3486381890189;6542256.278795814;6024419.022837236;55.0;60.0;2
4958;49243;18.688569615384615;54.3486381890189;6544639.526024074;6024419.022837236;60.0;65.0;2
4959;49256;18.693185;54.3486381890189;6544937.431927607;6024419.022837236;60.0;65.0;2
4960;49264;18.70087730769231;54.3486381890189;6545433.941766828;6024419.022837236;60.0;65.0;2
4961;49269;18.620877307692307;54.3486381890189;6540270.23943893;6024419.022837236;55.0;60.0;2
4962;49271;18.72087730769231;54.3486381890189;6546724.867348803;6024419.022837236;60.0;65.0;2
4963;49272;18.630108076923076;54.3486381890189;6540866.051245995;6024419.022837236;55.0;60.0;2
4964;49273;18.69626192307692;54.3486381890189;6545136.035863295;6024419.022837236;60.0;65.0;2
4965;49276;18.610108076923076;54.3486381890189;6539575.12566402;6024419.022837236;55.0;60.0;2
4966;49279;18.660877307692306;54.3486381890189;6542852.0906028785;6024419.022837236;55.0;60.0;2
4967;49284;18.667031153846153;54.3486381890189;6543249.298474256;6024419.022837236;60.0;65.0;2
4968;49292;18.676261923076922;54.3486381890189;6543845.110281321;6024419.022837236;55.0;60.0;2
4969;49302;18.680877307692306;54.3486381890189;6544143.016184853;6024419.022837236;55.0;60.0;2
4970;49310;18.697800384615384;54.3486381890189;6545235.33783114;6024419.022837236;55.0;60.0;2
4971;49312;18.716261923076924;54.3486381890189;6546426.96144527;6024419.022837236;60.0;65.0;2
4972;49321;18.687031153846153;54.3486381890189;6544540.22405623;6024419.022837236;55.0;60.0;2
4973;49324;18.708569615384615;54.3486381890189;6545930.451606049;6024419.022837236;55.0;60.0;2
4974;49325;18.705492692307693;54.3486381890189;6545731.8476703605;6024419.022837236;55.0;60.0;2
4975;49332;18.702415769230768;54.3486381890189;6545533.243734673;6024419.022837236;55.0;60.0;2
4976;49334;18.714723461538462;54.3486381890189;6546327.659477426;6024419.022837236;55.0;60.0;2
4977;49336;18.519338846153847;54.3477380990099;6533716.309561213;6024318.879213793;80.0;200.0;2
4978;49344;18.70395423076923;54.3486381890189;6545632.545702516;6024419.022837236;55.0;60.0;2
4979;49351;18.530108076923078;54.3477380990099;6534411.423336122;6024318.879213793;75.0;80.0;2
4980;49363;18.52241576923077;54.3477380990099;6533914.913496901;6024318.879213793;70.0;75.0;2
4981;49377;18.517800384615384;54.3477380990099;6533617.007593368;6024318.879213793;70.0;75.0;2
4982;49379;18.770108076923076;54.3486381890189;6549902.530319817;6024419.022837236;55.0;60.0;2
4983;49386;18.520877307692306;54.3477380990099;6533815.611529057;6024318.879213793;70.0;75.0;2
4984;49387;18.787031153846154;54.3486381890189;6550994.851966104;6024419.022837236;55.0;60.0;2
4985;49391;18.52395423076923;54.3477380990099;6534014.215464746;6024318.879213793;65.0;70.0;2
4986;49392;18.779338846153845;54.3486381890189;6550498.342126883;6024419.022837236;55.0;60.0;2
4987;49393;18.525492692307694;54.3477380990099;6534113.517432589;6024318.879213793;65.0;70.0;2
4988;49394;18.511646538461537;54.3477380990099;6533219.799721992;6024318.879213793;65.0;70.0;2
4989;49398;18.648569615384616;54.3477380990099;6542057.674860125;6024318.879213793;80.0;200.0;2
4990;49399;18.527031153846153;54.3477380990099;6534212.819400433;6024318.879213793;65.0;70.0;2
4991;49401;18.650108076923075;54.3477380990099;6542156.97682797;6024318.879213793;80.0;200.0;2
4992;49402;18.63472346153846;54.3477380990099;6541163.957149527;6024318.879213793;75.0;80.0;2
4993;49403;18.528569615384615;54.3477380990099;6534312.121368278;6024318.879213793;60.0;65.0;2
4994;49404;18.51626192307692;54.3477380990099;6533517.705625524;6024318.879213793;60.0;65.0;2
4995;49405;18.647031153846154;54.3477380990099;6541958.372892281;6024318.879213793;75.0;80.0;2
4996;49406;18.51010807692308;54.3477380990099;6533120.497754147;6024318.879213793;55.0;60.0;2
4997;49407;18.514723461538463;54.3477380990099;6533418.40365768;6024318.879213793;60.0;65.0;2
4998;49409;18.60395423076923;54.3477380990099;6539177.917792643;6024318.879213793;70.0;75.0;2
4999;49411;18.637800384615385;54.3477380990099;6541362.561085216;6024318.879213793;65.0;70.0;2
5000;49412;18.640877307692307;54.3477380990099;6541561.1650209045;6024318.879213793;65.0;70.0;2
5001;49414;18.64241576923077;54.3477380990099;6541660.466988749;6024318.879213793;70.0;75.0;2
5002;49415;18.651646538461538;54.3477380990099;6542256.278795814;6024318.879213793;70.0;75.0;2
5003;49416;18.608569615384614;54.3477380990099;6539475.823696176;6024318.879213793;55.0;60.0;2
5004;49417;18.531646538461537;54.3477380990099;6534510.725303967;6024318.879213793;60.0;65.0;2
5005;49418;18.636261923076923;54.3477380990099;6541263.259117371;6024318.879213793;65.0;70.0;2
5006;49419;18.643954230769232;54.3477380990099;6541759.768956593;6024318.879213793;70.0;75.0;2
5007;49420;18.660877307692306;54.3477380990099;6542852.0906028785;6024318.879213793;65.0;70.0;2
5008;49421;18.513185;54.3477380990099;6533319.101689836;6024318.879213793;55.0;60.0;2
5009;49422;18.66241576923077;54.3477380990099;6542951.392570723;6024318.879213793;70.0;75.0;2
5010;49423;18.639338846153848;54.3477380990099;6541461.86305306;6024318.879213793;60.0;65.0;2
5011;49424;18.53626192307692;54.3477380990099;6534808.631207499;6024318.879213793;60.0;65.0;2
5012;49425;18.605492692307692;54.3477380990099;6539277.219760488;6024318.879213793;60.0;65.0;2
5013;49426;18.68395423076923;54.3477380990099;6544341.620120542;6024318.879213793;70.0;75.0;2
5014;49427;18.619338846153845;54.3477380990099;6540170.937471085;6024318.879213793;60.0;65.0;2
5015;49428;18.617800384615386;54.3477380990099;6540071.635503242;6024318.879213793;60.0;65.0;2
5016;49430;18.653185;54.3477380990099;6542355.580763658;6024318.879213793;60.0;65.0;2
5017;49433;18.628569615384617;54.3477380990099;6540766.7492781505;6024318.879213793;60.0;65.0;2
5018;49434;18.61472346153846;54.3477380990099;6539873.031567553;6024318.879213793;60.0;65.0;2
5019;49435;18.533185;54.3477380990099;6534610.02727181;6024318.879213793;55.0;60.0;2
5020;49436;18.671646538461538;54.3477380990099;6543547.204377788;6024318.879213793;70.0;75.0;2
5021;49437;18.673185;54.3477380990099;6543646.5063456325;6024318.879213793;60.0;65.0;2
5022;49439;18.550108076923078;54.3477380990099;6535702.348918096;6024318.879213793;60.0;65.0;2
5023;49443;18.616261923076923;54.3477380990099;6539972.333535397;6024318.879213793;60.0;65.0;2
5024;49445;18.567031153846155;54.3477380990099;6536794.670564383;6024318.879213793;55.0;60.0;2
5025;49448;18.633185;54.3477380990099;6541064.655181684;6024318.879213793;60.0;65.0;2
5026;49451;18.64549269230769;54.3477380990099;6541859.070924437;6024318.879213793;70.0;75.0;2
5027;49456;18.60241576923077;54.3477380990099;6539078.615824799;6024318.879213793;55.0;60.0;2
5028;49460;18.674723461538463;54.3477380990099;6543745.808313477;6024318.879213793;60.0;65.0;2
5029;49461;18.657800384615385;54.3477380990099;6542653.486667191;6024318.879213793;55.0;60.0;2
5030;49462;18.66549269230769;54.3477380990099;6543149.996506412;6024318.879213793;60.0;65.0;2
5031;49463;18.57472346153846;54.3477380990099;6537291.180403604;6024318.879213793;60.0;65.0;2
5032;49466;18.66395423076923;54.3477380990099;6543050.694538567;6024318.879213793;65.0;70.0;2
5033;49468;18.534723461538462;54.3477380990099;6534709.329239654;6024318.879213793;55.0;60.0;2
5034;49470;18.50549269230769;54.3477380990099;6532822.591850615;6024318.879213793;55.0;60.0;2
5035;49474;18.58395423076923;54.3477380990099;6537886.9922106685;6024318.879213793;55.0;60.0;2
5036;49479;18.630108076923076;54.3477380990099;6540866.051245995;6024318.879213793;60.0;65.0;2
5037;49482;18.687031153846153;54.3477380990099;6544540.22405623;6024318.879213793;60.0;65.0;2
5038;49486;18.67010807692308;54.3477380990099;6543447.902409945;6024318.879213793;55.0;60.0;2
5039;49490;18.667031153846153;54.3477380990099;6543249.298474256;6024318.879213793;55.0;60.0;2
5040;49505;18.676261923076922;54.3477380990099;6543845.110281321;6024318.879213793;55.0;60.0;2
5041;49511;18.693185;54.3477380990099;6544937.431927607;6024318.879213793;55.0;60.0;2
5042;49514;18.70395423076923;54.3477380990099;6545632.545702516;6024318.879213793;60.0;65.0;2
5043;49520;18.65472346153846;54.3477380990099;6542454.882731502;6024318.879213793;55.0;60.0;2
5044;49524;18.573185;54.3477380990099;6537191.87843576;6024318.879213793;55.0;60.0;2
5045;49526;18.690108076923078;54.3477380990099;6544738.827991919;6024318.879213793;55.0;60.0;2
5046;49531;18.607031153846155;54.3477380990099;6539376.521728332;6024318.879213793;60.0;65.0;2
5047;49540;18.668569615384616;54.3477380990099;6543348.6004421;6024318.879213793;55.0;60.0;2
5048;49544;18.705492692307693;54.3477380990099;6545731.8476703605;6024318.879213793;60.0;65.0;2
5049;49546;18.719338846153846;54.3477380990099;6546625.565380959;6024318.879213793;65.0;70.0;2
5050;49551;18.68241576923077;54.3477380990099;6544242.318152698;6024318.879213793;55.0;60.0;2
5051;49553;18.691646538461537;54.3477380990099;6544838.129959763;6024318.879213793;55.0;60.0;2
5052;49556;18.685492692307694;54.3477380990099;6544440.9220883865;6024318.879213793;55.0;60.0;2
5053;49567;18.679338846153847;54.3477380990099;6544043.714217009;6024318.879213793;55.0;60.0;2
5054;49571;18.72087730769231;54.3477380990099;6546724.867348803;6024318.879213793;65.0;70.0;2
5055;49573;18.694723461538462;54.3477380990099;6545036.733895452;6024318.879213793;55.0;60.0;2
5056;49602;18.699338846153847;54.3477380990099;6545334.639798984;6024318.879213793;55.0;60.0;2
5057;49611;18.717800384615384;54.3477380990099;6546526.2634131145;6024318.879213793;60.0;65.0;2
5058;49616;18.707031153846152;54.3477380990099;6545831.149638205;6024318.879213793;60.0;65.0;2
5059;49630;18.70087730769231;54.3477380990099;6545433.941766828;6024318.879213793;55.0;60.0;2
5060;49632;18.716261923076924;54.3477380990099;6546426.96144527;6024318.879213793;60.0;65.0;2
5061;49640;18.69626192307692;54.3477380990099;6545136.035863295;6024318.879213793;55.0;60.0;2
5062;49648;18.697800384615384;54.3477380990099;6545235.33783114;6024318.879213793;55.0;60.0;2
5063;49653;18.722415769230768;54.3477380990099;6546824.169316647;6024318.879213793;55.0;60.0;2
5064;49657;18.519338846153847;54.3468380090009;6533716.309561213;6024218.73559035;75.0;80.0;2
5065;49665;18.534723461538462;54.3468380090009;6534709.329239654;6024218.73559035;75.0;80.0;2
5066;49667;18.708569615384615;54.3477380990099;6545930.451606049;6024318.879213793;55.0;60.0;2
5067;49681;18.702415769230768;54.3477380990099;6545533.243734673;6024318.879213793;55.0;60.0;2
5068;49684;18.520877307692306;54.3468380090009;6533815.611529057;6024218.73559035;70.0;75.0;2
5069;49687;18.787031153846154;54.3477380990099;6550994.851966104;6024318.879213793;55.0;60.0;2
5070;49688;18.511646538461537;54.3468380090009;6533219.799721992;6024218.73559035;65.0;70.0;2
5071;49689;18.573185;54.3468380090009;6537191.87843576;6024218.73559035;70.0;75.0;2
5072;49690;18.776261923076923;54.3477380990099;6550299.738191194;6024318.879213793;55.0;60.0;2
5073;49691;18.633185;54.3468380090009;6541064.655181684;6024218.73559035;75.0;80.0;2
5074;49693;18.52395423076923;54.3468380090009;6534014.215464746;6024218.73559035;60.0;65.0;2
5075;49694;18.647031153846154;54.3468380090009;6541958.372892281;6024218.73559035;70.0;75.0;2
5076;49697;18.653185;54.3468380090009;6542355.580763658;6024218.73559035;75.0;80.0;2
5077;49698;18.779338846153845;54.3477380990099;6550498.342126883;6024318.879213793;55.0;60.0;2
5078;49701;18.528569615384615;54.3468380090009;6534312.121368278;6024218.73559035;60.0;65.0;2
5079;49702;18.548569615384615;54.3468380090009;6535603.046950253;6024218.73559035;65.0;70.0;2
5080;49703;18.527031153846153;54.3468380090009;6534212.819400433;6024218.73559035;60.0;65.0;2
5081;49704;18.51626192307692;54.3468380090009;6533517.705625524;6024218.73559035;60.0;65.0;2
5082;49705;18.530108076923078;54.3468380090009;6534411.423336122;6024218.73559035;60.0;65.0;2
5083;49706;18.517800384615384;54.3468380090009;6533617.007593368;6024218.73559035;60.0;65.0;2
5084;49707;18.65472346153846;54.3468380090009;6542454.882731502;6024218.73559035;70.0;75.0;2
5085;49708;18.525492692307694;54.3468380090009;6534113.517432589;6024218.73559035;60.0;65.0;2
5086;49709;18.533185;54.3468380090009;6534610.02727181;6024218.73559035;55.0;60.0;2
5087;49710;18.52241576923077;54.3468380090009;6533914.913496901;6024218.73559035;65.0;70.0;2
5088;49711;18.58395423076923;54.3468380090009;6537886.9922106685;6024218.73559035;60.0;65.0;2
5089;49712;18.656261923076922;54.3468380090009;6542554.184699346;6024218.73559035;65.0;70.0;2
5090;49713;18.539338846153846;54.3468380090009;6535007.235143187;6024218.73559035;55.0;60.0;2
5091;49715;18.651646538461538;54.3468380090009;6542256.278795814;6024218.73559035;65.0;70.0;2
5092;49716;18.66241576923077;54.3468380090009;6542951.392570723;6024218.73559035;65.0;70.0;2
5093;49717;18.630108076923076;54.3468380090009;6540866.051245995;6024218.73559035;60.0;65.0;2
5094;49718;18.531646538461537;54.3468380090009;6534510.725303967;6024218.73559035;55.0;60.0;2
5095;49720;18.636261923076923;54.3468380090009;6541263.259117371;6024218.73559035;60.0;65.0;2
5096;49721;18.67010807692308;54.3468380090009;6543447.902409945;6024218.73559035;70.0;75.0;2
5097;49722;18.53626192307692;54.3468380090009;6534808.631207499;6024218.73559035;55.0;60.0;2
5098;49723;18.513185;54.3468380090009;6533319.101689836;6024218.73559035;55.0;60.0;2
5099;49724;18.62395423076923;54.3468380090009;6540468.843374618;6024218.73559035;60.0;65.0;2
5100;49726;18.514723461538463;54.3468380090009;6533418.40365768;6024218.73559035;55.0;60.0;2
5101;49727;18.64549269230769;54.3468380090009;6541859.070924437;6024218.73559035;60.0;65.0;2
5102;49729;18.617800384615386;54.3468380090009;6540071.635503242;6024218.73559035;60.0;65.0;2
5103;49731;18.60395423076923;54.3468380090009;6539177.917792643;6024218.73559035;65.0;70.0;2
5104;49732;18.66549269230769;54.3468380090009;6543149.996506412;6024218.73559035;65.0;70.0;2
5105;49733;18.639338846153848;54.3468380090009;6541461.86305306;6024218.73559035;60.0;65.0;2
5106;49734;18.57164653846154;54.3468380090009;6537092.576467915;6024218.73559035;55.0;60.0;2
5107;49735;18.671646538461538;54.3468380090009;6543547.204377788;6024218.73559035;65.0;70.0;2
5108;49736;18.60241576923077;54.3468380090009;6539078.615824799;6024218.73559035;55.0;60.0;2
5109;49737;18.63164653846154;54.3468380090009;6540965.353213839;6024218.73559035;60.0;65.0;2
5110;49738;18.63472346153846;54.3468380090009;6541163.957149527;6024218.73559035;60.0;65.0;2
5111;49739;18.650108076923075;54.3468380090009;6542156.97682797;6024218.73559035;60.0;65.0;2
5112;49741;18.616261923076923;54.3468380090009;6539972.333535397;6024218.73559035;60.0;65.0;2
5113;49742;18.660877307692306;54.3468380090009;6542852.0906028785;6024218.73559035;60.0;65.0;2
5114;49746;18.657800384615385;54.3468380090009;6542653.486667191;6024218.73559035;60.0;65.0;2
5115;49747;18.62549269230769;54.3468380090009;6540568.145342463;6024218.73559035;55.0;60.0;2
5116;49751;18.57472346153846;54.3468380090009;6537291.180403604;6024218.73559035;55.0;60.0;2
5117;49754;18.72087730769231;54.3468380090009;6546724.867348803;6024218.73559035;75.0;80.0;2
5118;49755;18.605492692307692;54.3468380090009;6539277.219760488;6024218.73559035;55.0;60.0;2
