;id;lat;lon;light;height;station_type
1631;464061;54.32523584878488;18.430108076923077;0.00674473028630018;260;4
1632;464062;54.32523584878488;18.437800384615386;0.00662558479234576;259;4
1633;464063;54.32523584878488;18.460877307692307;0.00644228467717767;256;4
1634;464064;54.32523584878488;18.468569615384617;0.00635979929938912;254;4
1635;464065;54.32523584878488;18.514723461538463;0.00457588071003556;244;4
1636;464066;54.32523584878488;18.483954230769232;0.00620399415493011;250;4
1637;464067;54.32523584878488;18.537800384615384;0.00440174574032426;243;4
1638;464068;54.32523584878488;18.42241576923077;0.00684852665290236;260;4
1639;464069;54.32523584878488;18.52241576923077;0.00453005591407418;244;4
1640;464070;54.32523584878488;18.507031153846153;0.00460337614640594;244;4
1641;464071;54.32523584878488;18.530108076923078;0.00447506550699472;241;4
1642;464072;54.32523584878488;18.499338846153847;0.00464920094236732;248;4
1643;464073;54.32523584878488;18.491646538461538;0.00469502620398998;249;4
1644;464074;54.32523584878488;18.476261923076922;0.00627731438726187;252;4
1645;464075;54.32523584878488;18.553185;0.00432842550799251;238;4
1646;464076;54.32523584878488;18.545492692307693;0.00440174574032426;241;4
1647;464077;54.32523584878488;18.58395423076923;0.00389983598142862;231;4
1648;464078;54.32523584878488;18.56087730769231;0.00415090285241604;239;4
1649;464079;54.32523584878488;18.568569615384614;0.00406841747462749;237;4
1650;464080;54.32523584878488;18.61472346153846;0.0037171037402004;223;4
1651;464081;54.32523584878488;18.599338846153845;0.0037765062879771;224;4
1652;464082;54.32523584878488;18.64549269230769;0.00371078075841069;220;4
1653;464083;54.32523584878488;18.576261923076924;0.00399509724229574;233;4
1654;464084;54.32523584878488;18.607031153846155;0.00373744242824614;226;4
1655;464085;54.32523584878488;18.59164653846154;0.00382435880601406;226;4
1656;464086;54.32523584878488;18.637800384615385;0.00371078075841069;218;4
1657;464087;54.32523584878488;18.668569615384616;0.00234315567649901;216;4
1658;464088;54.32523584878488;18.630108076923076;0.00371279357932508;219;4
1659;464089;54.32523584878488;18.660877307692306;0.00234560412354767;221;4
1660;464090;54.32523584878488;18.62241576923077;0.00371511443518102;224;4
1661;464091;54.32523584878488;18.68395423076923;0.002337850863114;213;4
1662;464092;54.32523584878488;18.653185;0.00256397016346455;219;4
1663;464093;54.32523584878488;18.676261923076922;0.00234043528325856;214;4
1664;464094;54.32523584878488;18.691646538461537;0.00233499449677765;212;4
1665;464095;54.32523584878488;18.730108076923077;0.00214561726897955;214;4
1666;464096;54.32523584878488;18.707031153846152;0.00225350563414395;216;4
1667;464097;54.32523584878488;18.722415769230768;0.00219334661960602;215;4
1668;464098;54.32523584878488;18.737800384615383;0.00207969383336604;219;4
1669;464099;54.32523584878488;18.699338846153847;0.00233200215734541;212;4
1670;464100;54.32073539873987;18.453185;-1.0;-1;4
1671;464101;54.32073539873987;18.460877307692307;-1.0;-1;4
1672;464102;54.32073539873987;18.468569615384617;-1.0;-1;4
1673;464103;54.32073539873987;18.39164653846154;-1.0;-1;4
1674;464104;54.32073539873987;18.399338846153846;-1.0;-1;4
1675;464105;54.32073539873987;18.476261923076922;-1.0;-1;4
1676;464106;54.32073539873987;18.491646538461538;-1.0;-1;4
1677;464107;54.32073539873987;18.514723461538463;-1.0;-1;4
1678;464108;54.32073539873987;18.507031153846153;-1.0;-1;4
1679;464109;54.32073539873987;18.568569615384614;-1.0;-1;4
1680;464110;54.32073539873987;18.599338846153845;-1.0;-1;4
1681;464111;54.32073539873987;18.59164653846154;-1.0;-1;4
1682;464112;54.32073539873987;18.52241576923077;-1.0;-1;4
1683;464113;54.32073539873987;18.56087730769231;-1.0;-1;4
1684;464114;54.32073539873987;18.530108076923078;-1.0;-1;4
1685;464115;54.32523584878488;18.714723461538462;0.00224162009544671;218;4
1686;464116;54.32073539873987;18.630108076923076;-1.0;-1;4
1687;464117;54.32073539873987;18.445492692307692;-1.0;-1;4
1688;464118;54.32073539873987;18.653185;-1.0;-1;4
1689;464119;54.32073539873987;18.637800384615385;-1.0;-1;4
1690;464120;54.32073539873987;18.62241576923077;-1.0;-1;4
1691;464121;54.32073539873987;18.691646538461537;-1.0;-1;4
1692;464122;54.32073539873987;18.714723461538462;-1.0;-1;4
1693;464123;54.32073539873987;18.730108076923077;-1.0;-1;4
1694;464124;54.32073539873987;18.68395423076923;-1.0;-1;4
1695;464125;54.32073539873987;18.737800384615383;-1.0;-1;4
1696;464126;54.32073539873987;18.753185;-1.0;-1;4
1697;464127;54.32073539873987;18.768569615384614;-1.0;-1;4
1698;464128;54.32073539873987;18.78395423076923;-1.0;-1;4
1699;464129;54.32073539873987;18.799338846153844;-1.0;-1;4
1700;464130;54.31623494869487;18.353185;-1.0;-1;4
1701;464131;54.32073539873987;18.807031153846154;-1.0;-1;4
1702;464132;54.31623494869487;18.437800384615386;-1.0;-1;4
1703;464133;54.31623494869487;18.42241576923077;-1.0;-1;4
1704;464134;54.31623494869487;18.399338846153846;-1.0;-1;4
1705;464135;54.31623494869487;18.376261923076925;-1.0;-1;4
1706;464136;54.32073539873987;18.760877307692308;-1.0;-1;4
1707;464137;54.31623494869487;18.468569615384617;-1.0;-1;4
1708;464138;54.31623494869487;18.453185;-1.0;-1;4
1709;464139;54.31623494869487;18.430108076923077;-1.0;-1;4
1710;464140;54.31623494869487;18.476261923076922;-1.0;-1;4
1711;464141;54.32073539873987;18.499338846153847;-1.0;-1;4
1712;464142;54.32073539873987;18.576261923076924;-1.0;-1;4
1713;464143;54.31623494869487;18.483954230769232;-1.0;-1;4
1714;464144;54.31623494869487;18.499338846153847;-1.0;-1;4
1715;464145;54.32523584878488;18.807031153846154;0.00152521976269782;207;4
1716;464146;54.32073539873987;18.537800384615384;-1.0;-1;4
1717;464147;54.31623494869487;18.530108076923078;-1.0;-1;4
1718;464148;54.32073539873987;18.607031153846155;-1.0;-1;4
1719;464149;54.32073539873987;18.64549269230769;-1.0;-1;4
1720;464150;54.32073539873987;18.660877307692306;-1.0;-1;4
1721;464151;54.32073539873987;18.699338846153847;-1.0;-1;4
1722;464152;54.32073539873987;18.707031153846152;-1.0;-1;4
1723;464153;54.32073539873987;18.745492692307693;-1.0;-1;4
1724;464154;54.32073539873987;18.776261923076923;-1.0;-1;4
1725;464155;54.32073539873987;18.79164653846154;-1.0;-1;4
1726;464156;54.32073539873987;18.42241576923077;-1.0;-1;4
1727;464157;54.31623494869487;18.41472346153846;-1.0;-1;4
1728;464158;54.32523584878488;18.799338846153844;0.00157294911332428;203;4
1729;464159;54.31623494869487;18.537800384615384;-1.0;-1;4
1730;464160;54.31623494869487;18.39164653846154;-1.0;-1;4
1731;464161;54.31623494869487;18.460877307692307;-1.0;-1;4
1732;464162;54.32073539873987;18.430108076923077;-1.0;-1;4
1733;464163;54.32523584878488;18.79164653846154;0.00162970751989633;201;4
1734;464164;54.32523584878488;18.776261923076923;0.00177044724114239;202;4
1735;464165;54.31623494869487;18.514723461538463;-1.0;-1;4
1736;464166;54.32073539873987;18.545492692307693;-1.0;-1;4
1737;464167;54.32523584878488;18.745492692307693;0.00207969383336604;216;4
1738;464168;54.32073539873987;18.61472346153846;-1.0;-1;4
1739;464169;54.32073539873987;18.676261923076922;-1.0;-1;4
1740;464170;54.32523584878488;18.78395423076923;0.00169563083909452;206;4
1741;464171;54.32523584878488;18.753185;0.00201377039775252;214;4
1742;464172;54.31623494869487;18.407031153846155;-1.0;-1;4
1743;464173;54.32523584878488;18.760877307692308;0.00193868204951286;215;4
1744;464174;54.31623494869487;18.445492692307692;-1.0;-1;4
1745;464175;54.31623494869487;18.491646538461538;-1.0;-1;4
1746;464176;54.32073539873987;18.553185;-1.0;-1;4
1747;464177;54.32523584878488;18.768569615384614;0.00185442867223173;211;4
1748;464178;54.32073539873987;18.668569615384616;-1.0;-1;4
1749;464179;54.32073539873987;18.722415769230768;-1.0;-1;4
1750;464180;54.31623494869487;18.56087730769231;-1.0;-1;4
1751;464181;54.32073539873987;18.41472346153846;-1.0;-1;4
1752;464182;54.31623494869487;18.52241576923077;-1.0;-1;4
1753;464183;54.32073539873987;18.38395423076923;0.00878755189478397;269;4
1754;464184;54.31623494869487;18.36087730769231;-1.0;-1;4
1755;464185;54.32073539873987;18.376261923076925;0.00895182229578495;269;4
